iata_code,name,latitude_deg,longitude_deg
WMA,Mandritsara Airport,-15.8330494086,48.8332843781
IVA,Ampampamena Airport,-13.484816,48.632702
WBO,Antsoa Airport,-21.6069837647,45.1360201836
WMD,Mandabe Airport,-21.0463049303,44.9404120445
FTU,Tôlanaro Airport,-25.0380992889404,46.9561004638672
WFI,Fianarantsoa Airport,-21.4416007995606,47.1116981506348
RVA,Farafangana Airport,-22.8052997589111,47.8205986022949
IHO,Ihosy Airport,-22.4047202024,46.1649370193
MJA,Manja Airport,-21.4261052506,44.31650877
WVK,Manakara Airport,-22.1196994781494,48.0217018127441
OVA,Bekily Airport,-24.2356947547,45.3045272827
MNJ,Mananjary Airport,-21.2017993927002,48.3582992553711
TDV,Samangoky Airport,-21.7000007629395,43.7330017089844
MXM,Morombe Airport,-21.7539005279541,43.3754997253418
TLE,Toliara Airport,-23.3833999633789,43.7285003662109
VND,Vangaindrano Airport,-23.3507665915,47.5817012787
BKU,Betioky Airport,-23.7329998016357,44.3889999389648
AMP,Ampanihy Airport,-24.6996994018555,44.7341995239258
WAK,Ankazoabo Airport,-22.2964423522,44.5315361023
AZZ,Ambriz Airport,-7.86221981048584,13.1161003112793
SSY,Mbanza Congo Airport,-6.26989984512329,14.2469997406006
BUG,Benguela Airport,-12.609000206,13.4036998749
CAB,Cabinda Airport,-5.59699010848999,12.1884002685547
CFF,Cafunfo Airport,-8.78361034393311,17.9897003173828
PGI,Chitato Airport,-7.35889005661011,20.8047008514404
CBT,Catumbela Airport,-12.4792,13.4869
CTI,Cuito Cuanavale Airport,-15.1603002548218,19.156099319458
CXM,Camaxilo Airport,-8.37360954284668,18.9235992431641
CAV,Cazombo Airport,-11.8930997848511,22.9164009094238
DUE,Dundo Airport,-7.40088987350464,20.8185005187988
FNE,Fane Airport,-8.54927777778,147.085833333
VPE,Ngjiva Pereira Airport,-17.0435009003,15.6837997437
NOV,Nova Lisboa Airport,-12.8088998794556,15.7604999542236
SVP,Kuito Airport,-12.404600143433,16.947399139404
LBZ,Lucapa Airport,-8.44572734833,20.7320861816
LAD,Quatro de Fevereiro Airport,-8.85836982727,13.2312002182
LZM,Luzamba Airport,-9.11596012115,18.0492992401
MEG,Malanje Airport,-9.52509021759033,16.3124008178711
SPP,Menongue Airport,-14.657600402832,17.7198009490967
MSZ,Namibe Airport,-15.2611999511719,12.1468000411987
GXG,Negage Airport,-7.75450992584229,15.2876996994019
PBN,Porto Amboim Airport,-10.7220001220703,13.7655000686646
VHC,Saurimo Airport,-9.6890697479248,20.4319000244141
SZA,Soyo Airport,-6.14108991622925,12.3718004226685
NDD,Sumbe Airport,-11.1679000854492,13.8474998474121
UAL,Luau Airport,-10.7158002853394,22.2311000823975
SDD,Lubango Airport,-14.9246997833252,13.5749998092651
LUO,Luena Airport,-11.7680997848511,19.8976993560791
UGO,Uige Airport,-7.60306978225708,15.0277996063232
CEO,Waco Kungo Airport,-11.4264001846313,15.1014003753662
XGN,Xangongo Airport,-16.7553997039795,14.9652996063232
ARZ,N'zeto Airport,-7.25943994522095,12.8631000518799
NZA,Nzagi Airport,-7.71693992615,21.3582000732
BGB,Booue Airport,-0.1075,11.9438
KDN,Ndende Airport,-2.40000009536743,11.3669996261597
FOU,Fougamou Airport,-1.28299999237061,10.6169996261597
MBC,M'Bigou Airport,-1.88300001621246,11.9329996109009
MGX,Moabi Airport,-2.43300008773804,11
KDJ,Ville Airport,-0.18299999833107,10.75
KOU,Koulamoutou Mabimbi Airport,-1.1846100091934,12.441300392151
MJL,Mouilla Ville Airport,-1.84513998031616,11.0566997528076
OYE,Oyem Airport,1.54311001300812,11.5813999176025
OKN,Okondja Airport,-0.665214002132416,13.6731004714966
LBQ,Lambarene Airport,-0.704388976097107,10.2456998825073
MVX,Minvoul Airport,2.15000009536743,12.1330003738403
BMM,Bitam Airport,2.07563996315002,11.493200302124
MFF,Moanda Airport,-1.53299999237,13.2670001984
MKB,Mekambo Airport,1.01699995994568,13.9329996109009
POG,Port Gentil Airport,-0.711739003658295,8.75438022613525
OMB,Omboue Hopital Airport,-1.57473003864288,9.2626895904541
IGE,Tchongorove Airport,-1.9223,9.3092
MKU,Makokou Airport,0.579210996627808,12.8908996582031
LBV,Libreville Leon M'ba International Airport,0.458600014448,9.4122800827
MZC,Mitzic Airport,0.782999992370606,11.5500001907349
MVB,M'Vengue El Hadj Omar Bongo Ondimba International Airport,-1.65615999698639,13.4379997253418
LTL,Lastourville Airport,-0.826667010784149,12.7486000061035
ZKM,Sette Cama Airport,-2.53299999237061,9.76700019836426
TCH,Tchibanga Airport,-2.84999990463257,11.0170001983643
MYB,Mayumba Airport,-3.45841979980469,10.6740760803223
FOY,Foya Airport,8.3513,-10.2269
PCP,Principe Airport,1.66294002532959,7.41173982620239
TMS,São Tomé International Airport,0.378174990415573,6.71215009689331
ANO,Angoche Airport,-16.1818695068359,39.9452171325684
BEW,Beira Airport,-19.7964000701904,34.907600402832
FXO,Cuamba Airport,-14.815,36.529999
VPY,Chimoio Airport,-19.1513004302979,33.4290008544922
IHC,Inhaca Airport,-25.9971446991,32.9293518066
INH,Inhambane Airport,-23.8763999938965,35.4085006713867
VXC,Lichinga Airport,-13.274,35.2663
LFB,Lumbo Airport,-15.0331001282,40.6716995239
MPM,Maputo Airport,-25.9207992553711,32.5726013183594
MUD,Mueda Airport,-11.6729001998901,39.5630989074707
MZB,Mocímboa da Praia Airport,-11.3618001937866,40.3549003601074
MNC,Nacala Airport,-14.4882001876831,40.7122001647949
APL,Nampula Airport,-15.1056003570557,39.2817993164063
POL,Pemba Airport,-12.9917621612549,40.5240135192871
PDD,Ponta do Ouro Airport,-26.828552246094,32.837707519531
UEL,Quelimane Airport,-17.8554992675781,36.8690986633301
TET,Chingozi Airport,-16.1047992706299,33.6402015686035
VNX,Vilankulo Airport,-22.0184001922607,35.3133010864258
VJB,Xai-Xai Airport,-25.0377998352051,33.6273994445801
BVE,Brive Souillac Airport,45.039722,1.485556
JCA,Croisette Heliport,43.5359992980957,7.03736019134522
DES,Desroches Airport,-5.6967,53.6558
SEZ,Seychelles International Airport,-4.67433977127075,55.5218009948731
FSL,Fossil Downs Airport,-18.1321,125.7873
FSN,Haley Army Airfield,42.221,-87.817
PRI,Praslin Airport,-4.31929016113281,55.6913986206055
BDI,Bird Island Airport,-3.72472,55.205299
DEI,Denis Island Airport,-3.80222,55.666901
FRK,Frégate Island Airport,-4.583,55.950001
SRH,Sarh Airport,9.14443969726562,18.3743991851807
OGR,Bongor Airport,10.2881002426147,15.3810997009277
AEH,Abeche Airport,13.8470001220703,20.8442993164063
MQQ,Moundou Airport,8.62440967559815,16.0713996887207
LTC,Lai Airport,9.3979,16.3125
ATV,Ati Airport,13.2389001846313,18.3132991790772
NDJ,N'Djamena International Airport,12.1337003707886,15.0340003967285
BKR,Bokoro Airport,12.3830003738403,17.0669994354248
OTC,Bol Airport,13.4433002471924,14.7393999099731
MVO,Mongo Airport,12.1669998168945,18.6749992370605
AMC,Am Timan Airport,11.0340003967,20.2740001678
PLF,Pala Airport,9.37806034088135,14.9250001907349
OUT,Bousso Airport,10.4829998016357,16.7169990539551
AMO,Mao Airport,14.1456003189087,15.3143997192383
FYT,Faya Largeau Airport,17.9171009063721,19.1110992431641
FUB,Fulleborn Airport,-6.1518,150.6264
BZH,Bumi Airport,-16.8169994354,28.3500003815
BUQ,Joshua Mqabuko Nkomo International Airport,-20.0174007415772,28.6179008483887
CHJ,Chipinge Airport,-20.2066993713379,32.6282997131348
BFO,Buffalo Range Airport,-21.008101,31.5786
VFA,Victoria Falls International Airport,-18.0958995819092,25.8390007019043
HRE,Harare International Airport,-17.9318008422852,31.0928001403809
KAB,Kariba International Airport,-16.5198001861572,28.8850002288818
MJW,Mahenye Airport,-21.231,32.3336
UTA,Mutare Airport,-18.997499465942,32.627201080322
MVZ,Masvingo International Airport,-20.0552997589111,30.8591003417969
GWE,Thornhill Air Base,-19.4363994598389,29.8619003295898
HWN,Hwange National Park Airport,-18.6298999786377,27.0209999084473
WKI,Hwange (Town) Airport,-18.362967,26.519791
CEH,Chelinda Malawi Airport,-10.5500001907,33.7999992371
BLZ,Chileka International Airport,-15.6791000366211,34.9739990234375
CMK,Club Makokola Airport,-14.3069000244141,35.1324996948242
DWA,Dwangwa Airport,-12.5183000564575,34.1319007873535
KGJ,Karonga Airport,-9.95357036590576,33.8930015563965
KBQ,Kasungu Airport,-13.0145998001099,33.4686012268066
LLW,Lilongwe International Airport,-13.7894001007,33.78099823
LIX,Likoma Island Airport,-12.0830001831055,34.7330017089844
MAI,Mangochi Airport,-14.4829998016357,35.2669982910156
MYZ,Monkey Bay Airport,-14.0836000443,34.9197006226
LMB,Salima Airport,-13.7558927025,34.5841884613
ZZU,Mzuzu Airport,-11.4447002410889,34.0117988586426
LEF,Lebakeng Airport,-29.8908004760742,28.6555995941162
LRB,Leribe Airport,-28.8556003570557,28.0527992248535
LES,Lesobeng Airport,-29.7828998565674,28.3166999816895
FXM,Flaxman Island Airstrip,70.1895,-146.0209
MFC,Mafeteng Airport,-29.8010997772217,27.2436008453369
MKH,Mokhotlong Airport,-29.2817993164063,29.0727996826172
MSU,Moshoeshoe I International Airport,-29.4622993469238,27.5524997711182
NKU,Nkaus Airport,-30.021699905396,28.196899414062
PEL,Pelaneng Airport,-29.1205997467041,28.5053005218506
UTG,Quthing Airport,-30.4074993133545,27.6933002471924
UNE,Qacha's Nek Airport,-30.1117000579834,28.6718997955322
SHK,Sehonghong Airport,-29.730899810791,28.7688999176025
SKQ,Sekakes Airport,-30.0389003753662,28.3703002929688
SOK,Semonkong Airport,-29.8386001586914,28.0599994659424
SHZ,Seshutes Airport,-29.267599105835,28.5522994995117
THB,Thaba-Tseka Airport,-29.5228004455566,28.6158008575439
TKO,Tlokoeng Airport,-29.2329998016357,28.882999420166
AIW,Ai-Ais Airport,-27.995,17.5966
ADI,Arandis Airport,-22.4622001647949,14.9799995422363
GOG,Gobabis Airport,-22.5044002532959,18.9731006622314
GFY,Grootfontein Airport,-19.6021995544434,18.1226997375488
HAL,Halali Airport,-19.0285,16.4585
KAS,Karasburg Airport,-28.0297,18.7385
MPA,Katima Mulilo Airport,-17.634399,24.176701
KMP,Keetmanshoop Airport,-26.5398006439209,18.111400604248
LHU,Lianshulu Airport,-18.1166992188,23.3932991028
LUD,Luderitz Airport,-26.6874008178711,15.2428998947144
MJO,Mount Etjo Airport,-21.0233001709,16.4528007507
MQG,Midgard Airport,-22.0106,17.37
OKU,Mokuti Lodge Airport,-18.8127994537354,17.0594005584717
NNI,Namutoni Airport,-18.8064,16.9272
OND,Ondangwa Airport,-17.878201,15.9526
OMG,Omega Airport,-18.0303,22.189699
OMD,Oranjemund Airport,-28.5846996307373,16.4466991424561
OKF,Okaukuejo Airport,-19.1492004394531,15.9118995666504
OPW,Opuwa Airport,-18.061424,13.85047
OHI,Oshakati Airport,-17.797,15.6993
OTJ,Otjiwarongo Airport,-20.434700012207,16.660800933838
NDU,Rundu Airport,-17.956499099731,19.719400405884
RHN,Skorpion Mine Airport,-27.8763999939,16.6478004456
SWP,Swakopmund Airport,-22.66189956665,14.568099975586
SZM,Sesriem Airstrip,-24.512800216675,15.746700286865
TCY,Terrace Bay Airport,-19.9713,13.0249
TSB,Tsumeb Airport,-19.26189994812,17.732500076294
WVB,Walvis Bay Airport,-22.9799,14.6453
ERS,Eros Airport,-22.6121997833252,17.0804004669189
WDH,Hosea Kutako International Airport,-22.4799,17.4709
FIH,Ndjili International Airport,-4.38574981689,15.4446001053
NLO,Ndolo Airport,-4.32666015625,15.327500343323
MNB,Muanda Airport,-5.93086004257202,12.3517999649048
BOA,Boma Airport,-5.85400009155273,13.0640001296997
LZI,Luozi Airport,-4.94999980926514,14.1330003738403
MAT,Tshimpi Airport,-5.79961013793945,13.4404001235962
NKL,N'Kolo-Fuma Airport,-5.421,14.8169
INO,Inongo Airport,-1.9472199678421,18.2858009338379
NIO,Nioki Airport,-2.71749997138977,17.684700012207
FDU,Bandundu Airport,-3.31132006645203,17.3817005157471
KRZ,Basango Mboliasa Airport,-1.43499994277954,19.0240001678467
KKW,Kikwit Airport,-5.03576993942261,18.7856006622314
IDF,Idiofa Airport,-5,19.6000003814697
LUS,Lusanga Airport,-4.80000019073486,18.7169990539551
MSM,Masi Manimba Airport,-4.78299999237061,17.8500003814697
MDK,Mbandaka Airport,0.0226000007242,18.2887001038
BSU,Basankusu Airport,1.2247200012207,19.7889003753662
LIE,Libenge Airport,3.63299989700317,18.632999420166
BDT,Gbadolite Airport,4.25321006774902,20.9752998352051
GMA,Gemena Airport,3.23536992073,19.7712993622
KLI,Kotakoli Airport,4.15763998031616,21.650899887085
BMB,Bumbar Airport,2.18278002738953,22.4817008972168
LIQ,Lisala Airport,2.1706600189209,21.4969005584717
BNB,Boende Airport,-0.216999992728233,20.8500003814697
IKL,Ikela Airport,-1.048109,23.372501
FKI,Bangoka International Airport,0.481638997793,25.3379993439
YAN,Yangambi Airport,0.782999992370606,24.4669990539551
IRP,Matari Airport,2.82761001586914,27.5883007049561
BUX,Bunia Airport,1.56571996212006,30.2208003997803
BZU,Buta Zega Airport,2.81835007667542,24.7936992645264
BKY,Bukavu Kavumu Airport,-2.30897998809814,28.8087997436523
RUE,Rughenda Airfield,0.117142,29.312992
GOM,Goma International Airport,-1.67080998420715,29.2385005950928
BNC,Beni Airport,0.574999988079071,29.4738998413086
KND,Kindu Airport,-2.91917991638,25.9153995514
KLY,Kinkungwa Airport,-2.57800006866455,26.7339992523193
PUN,Punia Airport,-1.36699998378754,26.3330001831055
FBM,Lubumbashi International Airport,-11.5913000107,27.5308990479
PWO,Pweto Airport,-8.4670000076294,28.882999420166
KEC,Kasenga Airport,-10.3500003814697,28.632999420166
KWZ,Kolwezi Airport,-10.7658996582031,25.5056991577148
MNO,Manono Airport,-7.28888988494873,27.3943996429443
BDV,Moba Airport,-7.06699991226196,29.7830009460449
FMI,Kalemie Airport,-5.87555980682373,29.25
KBO,Kabalo Airport,-6.08300018310547,26.9169998168945
KOO,Kongolo Airport,-5.39444017410278,26.9899997711182
KMN,Kamina Base Airport,-8.6420202255249,25.2528991699219
KAP,Kapanga Airport,-8.35000038146973,22.5830001831055
KNM,Kaniama Airport,-7.58300018310547,24.1499996185303
KGA,Kananga Airport,-5.90005016327,22.4692001343
LZA,Luiza Airport,-7.18300008773804,22.3999996185303
TSH,Tshikapa Airport,-6.43833017349243,20.7947006225586
LJA,Lodja Airport,-3.41700005531311,23.4500007629395
LBO,Lusambo Airport,-4.961669921875,23.3782997131348
MEW,Mweka Airport,-4.84999990463257,21.5499992370605
BAN,Basongo Airport,-4.315802,20.414891
PFR,Ilebo Airport,-4.329919,20.590124
MJM,Mbuji Mayi Airport,-6.12124013901,23.5690002441
GDJ,Gandajika Airport,-6.73299980163574,23.9500007629395
KBN,Tunta Airport,-6.132999897,24.4829998016
AKE,Akieni Airport,-1.13967001438,13.9035997391
GAX,Gamba Airport,-2.71016001701355,9.96061992645264
GAB,Gabbs Airport,38.9240989685,-117.958999634
BKO,Senou Airport,12.5334997177124,-7.94994020462036
GUD,Goundam Airport,16.361400604248,-3.5997200012207
GAQ,Gao Airport,16.2483997344971,-0.00545600010082126
KNZ,Kenieba Airport,12.8330001831055,-11.25
KTX,Koutiala Airport,12.3830003738403,-5.4670000076294
KYS,Kayes Dag Dag Airport,14.4812002182007,-11.4043998718262
MZI,Mopti Airport,14.5128002167,-4.07955980301
NRM,Nara Airport,15.2170000076294,-7.26700019836426
NIX,Nioro du Sahel Airport,15.2381000518799,-9.57610988616943
KSS,Sikasso Airport,11.3330001831055,-5.69999980926514
TOM,Timbuktu Airport,16.7304992675781,-3.00758004188538
EYL,Yélimané Airport,15.1330003738403,-10.5670003890991
GAZ,Guasopa Airport,-9.225918,152.944352
HOY,Hoy/Longhope Airfield,58.791779,-3.216076
DOC,Dornoch Airfield,57.868999,-4.023
FLH,Flotta Isle Airport,58.825801849365,-3.1427800655365
FOA,Foula Airport,60.121725,-2.053202
OUK,Outer Skerries Airport,60.4252,-0.75
PSV,Papa Stour Airport,60.321701049805,-1.6930600404739
GBM,Garbaharey Airport,3.32294,42.21309
BJL,Banjul International Airport,13.3380002975464,-16.6522006988525
FUE,Fuerteventura Airport,28.4526996612549,-13.8638000488281
GMZ,La Gomera Airport,28.0296001434326,-17.214599609375
VDE,Hierro Airport,27.8148002624512,-17.8871002197266
SPC,La Palma Airport,28.6264991760254,-17.7555999755859
LPA,Gran Canaria Airport,27.9319000244141,-15.3865995407104
ACE,Lanzarote Airport,28.945499420166,-13.6051998138428
TFS,Tenerife South Airport,28.044500351,-16.5725002289
GCV,Gravatai Airport,-29.9494,-50.98505
TFN,Tenerife Norte Airport,28.4827003479,-16.3414993286
JCU,Ceuta Heliport,35.8927993774414,-5.30638980865479
MLN,Melilla Airport,35.279800415,-2.9562599659
GEW,Gewoia Airport,-9.2263,148.4949
BTE,Sherbro International Airport,7.53242015838623,-12.5188999176025
KBS,Bo Airport,7.9443998336792,-11.7609996795654
GFD,Pope Field,39.7902984619,-85.7360992432
GBK,Gbangbatok Airport,7.76700019836426,-12.3830003738403
HGS,Hastings Airport,8.39713001251221,-13.1290998458862
KBA,Kabala Airport,9.63832291343,-11.5155601501
KEN,Kenema Airport,7.89129018783569,-11.1766004562378
FNA,Lungi International Airport,8.61643981933594,-13.1955003738403
WYE,Yengema Airport,8.61046981811523,-11.0453996658325
BQE,Bubaque Airport,11.2973556518555,-15.8380794525146
OXB,Osvaldo Vieira International Airport,11.8948001861572,-15.6536998748779
GHE,Garachiné Airport,8.0644,-78.3673
JGR,Groennedal Heliport,61.233299,-48.099998
QCU,Akunaq Heliport,68.7442728315,-52.3403692245
UCN,Buchanan Airport,5.16765022277832,-9.28347015380859
CPA,Cape Palmas Airport,4.37902021408081,-7.69694995880127
SNI,Greenville Sinoe Airport,5.03430986404419,-9.06680011749268
MLW,Spriggs Payne Airport,6.28906011581421,-10.7587003707886
NIA,Nimba Airport,7.5,-8.60000038146973
GLP,Gulgubip Airport,-5.2808,141.5411
ROB,Roberts International Airport,6.23378992080689,-10.3622999191284
SAZ,Sasstown Airport,4.66666698455811,-8.43333339691162
THC,Tchien Airport,6.04565048217773,-8.13872337341309
VOI,Voinjama Airport,8.39999961853027,-9.76700019836426
AGA,Al Massira Airport,30.3250007629395,-9.41306972503662
TTA,Tan Tan Airport,28.4482002258301,-11.1612997055054
OZG,Zagora Airport,30.3202991486,-5.86667013168
UAR,Bouarfa Airport,32.5143055556,-1.98305555556
FEZ,Saïss Airport,33.9272994995,-4.97796010971
ERH,Moulay Ali Cherif Airport,31.9475002289,-4.39833021164
MEK,Bassatine Airport,33.8791007995606,-5.51512002944946
OUD,Angads Airport,34.7872009277344,-1.92399001121521
SMW,Smara Airport,26.7318,-11.6847
GMD,Ben Slimane Airport,33.655399,-7.22145
CAS,Anfa Airport,33.5532989502,-7.66138982773
BEM,Beni Mellal Airport,32.401895,-6.315905
RBA,Rabat-Salé Airport,34.051498,-6.75152
SII,Sidi Ifni Xx Airport,29.36669921875,-10.1878004074097
VIL,Dakhla Airport,23.7183,-15.932
ESU,Mogador Airport,31.3974990845,-9.6816701889
EUN,Hassan I Airport,27.151699,-13.2192
SFI,Safi Airport,32.2832984924316,-9.23332977294922
NDR,Nador International Airport,34.9888000488,-3.0282099247
RAK,Menara Airport,31.6068992615,-8.03629970551
NNA,Kenitra Airport,34.2989006042481,-6.59588003158569
OZZ,Ouarzazate Airport,30.9391002655,-6.90943002701
GMQ,Golog Maqin Airport,34.418066,100.301144
AHU,Cherif Al Idrissi Airport,35.1771011352539,-3.83951997756958
TTU,Saniat R'mel Airport,35.594299316406,-5.320020198822
TNG,Ibn Batouta Airport,35.7268981934,-5.91689014435
GNU,Goodnews Airport,59.117401123,-161.57699585
DSS,Diass-Thies Blaise Diagne International Airport,14.67,-17.073333333
GOC,Gora Airstrip,-9.0021,148.2364
KDA,Kolda North Airport,12.8985004425049,-14.9680995941162
ZIG,Ziguinchor Airport,12.5556,-16.281799
CSK,Cap Skirring Airport,12.39533,-16.748
KLC,Kaolack Airport,14.146900177002,-16.0513000488281
DKR,Léopold Sédar Senghor International Airport,14.7397003173828,-17.4902000427246
MAX,Ouro Sogui Airport,15.5936002731323,-13.3227996826172
POD,Podor Airport,16.6830005645752,-14.9670000076294
RDT,Richard Toll Airport,16.4330005645752,-15.6499996185303
XLS,Saint Louis Airport,16.0508003234863,-16.4631996154785
BXE,Bakel Airport,14.8472995758057,-12.4682998657227
KGG,Kédougou Airport,12.5722999572754,-12.2202997207642
SMY,Simenti Airport,13.046799659729,-13.2953996658325
TUD,Tambacounda Airport,13.7368001937866,-13.6531000137329
